"county","tract","blockgroup","cbsa20","CountyName","CBSAName20","pop20","afact"
"County code","Tract","Block group","Core-based statistical area code","County name","2020 CBSA name","Total population (2020 Census)","blockgroup-to-cbsa20 allocation factor"
"24031","7012.16","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1499,1 
"24031","7012.18","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",3050,1 
"24031","7012.19","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2487,1 
"24031","7012.19","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1392,1 
"24031","7012.20","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1528,1 
"24031","7012.20","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2442,1 
"24031","7012.21","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1888,1 
"24031","7012.21","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2603,1 
"24031","7012.22","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1302,1 
"24031","7012.22","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1312,1 
"24031","7012.22","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1170,1 
"24031","7012.23","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2050,1 
"24031","7012.23","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1108,1 
"24031","7013.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1391,1 
"24031","7013.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2398,1 
"24031","7013.04","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1645,1 
"24031","7013.04","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1003,1 
"24031","7013.04","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1662,1 
"24031","7013.04","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1735,1 
"24031","7013.06","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1411,1 
"24031","7013.06","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1589,1 
"24031","7013.07","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2902,1 
"24031","7013.07","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1696,1 
"24031","7013.08","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2393,1 
"24031","7013.08","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1841,1 
"24031","7013.12","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1263,1 
"24031","7013.12","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2037,1 
"24031","7013.12","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1817,1 
"24031","7013.12","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1341,1 
"24031","7013.13","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2172,1 
"24031","7013.13","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1613,1 
"24031","7013.14","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1704,1 
"24031","7013.14","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1181,1 
"24031","7013.15","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2029,1 
"24031","7013.15","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2365,1 
"24031","7013.16","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1835,1 
"24031","7013.16","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1370,1 
"24031","7013.16","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1792,1 
"24031","7013.16","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1483,1 
"24031","7013.17","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1678,1 
"24031","7013.17","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1521,1 
"24031","7013.17","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1295,1 
"24031","7014.07","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,1 
"24031","7014.07","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1483,1 
"24031","7014.07","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2082,1 
"24031","7014.08","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1851,1 
"24031","7014.08","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1910,1 
"24031","7014.08","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1435,1 
"24031","7014.08","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1510,1 
"24031","7014.09","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1133,1 
"24031","7014.09","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1946,1 
"24031","7014.09","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1282,1 
"24031","7014.14","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2085,1 
"24031","7014.14","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1295,1 
"24031","7014.14","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1738,1 
"24031","7014.14","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2474,1 
"24031","7014.15","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1700,1 
"24031","7014.15","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1504,1 
"24031","7014.15","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1110,1 
"24031","7014.15","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1150,1 
"24031","7014.15","5","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2452,1 
"24031","7014.17","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1074,1 
"24031","7014.17","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1615,1 
"24031","7014.17","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1813,1 
"24031","7014.17","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1666,1 
"24031","7014.18","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1658,1 
"24031","7014.18","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1866,1 
"24031","7014.22","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2902,1 
"24031","7014.23","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1331,1 
"24031","7014.23","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1825,1 
"24031","7014.23","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1962,1 
"24031","7014.24","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",843,1 
"24031","7014.24","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1271,1 
"24031","7014.24","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1350,1 
"24031","7014.25","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2467,1 
"24031","7014.25","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1250,1 
"24031","7014.26","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1766,1 
"24031","7014.26","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1786,1 
"24031","7014.26","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1846,1 
"24031","7014.27","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",3468,1 
"24031","7015.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1785,1 
"24031","7015.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1648,1 
"24031","7015.03","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1919,1 
"24031","7015.03","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2088,1 
"24031","7015.05","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2152,1 
"24031","7015.05","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1575,1 
"24031","7015.05","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2191,1 
"24031","7015.05","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1092,1 
"24031","7015.06","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1696,1 
"24031","7015.06","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2477,1 
"24031","7015.06","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",971,1 
"24031","7015.07","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2276,1 
"24031","7015.07","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1175,1 
"24031","7015.07","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1682,1 
"24031","7015.08","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1171,1 
"24031","7015.08","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",874,1 
"24031","7015.08","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2097,1 
"24031","7015.09","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1495,1 
"24031","7015.09","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1689,1 
"24031","7015.09","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2694,1 
"24031","7015.09","5","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1303,1 
"24031","7016.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2128,1 
"24031","7016.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2310,1 
"24031","7016.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1796,1 
"24031","7016.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1322,1 
"24031","7016.02","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1362,1 
"24031","7017.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",726,1 
"24031","7017.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1862,1 
"24031","7017.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",936,1 
"24031","7017.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2274,1 
"24031","7017.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1055,1 
"24031","7017.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1202,1 
"24031","7017.03","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1462,1 
"24031","7017.04","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1420,1 
"24031","7017.04","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1613,1 
"24031","7018.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1720,1 
"24031","7018.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",976,1 
"24031","7018.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1215,1 
"24031","7018.00","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",958,1 
"24031","7019.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1818,1 
"24031","7019.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",727,1 
"24031","7019.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",850,1 
"24031","7020.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2167,1 
"24031","7020.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1329,1 
"24031","7020.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1942,1 
"24031","7021.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1355,1 
"24031","7021.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1437,1 
"24031","7021.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1938,1 
"24031","7021.01","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1291,1 
"24031","7021.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1240,1 
"24031","7021.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1101,1 
"24031","7021.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1065,1 
"24031","7022.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1740,1 
"24031","7022.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",785,1 
"24031","7022.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1044,1 
"24031","7022.00","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",792,1 
"24031","7023.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1979,1 
"24031","7023.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1572,1 
"24031","7023.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1543,1 
"24031","7023.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",985,1 
"24031","7023.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1906,1 
"24031","7024.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",931,1 
"24031","7024.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1791,1 
"24031","7024.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1262,1 
"24031","7024.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",888,1 
"24031","7024.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2515,1 
"24031","7025.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2866,1 
"24031","7025.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1250,1 
"24031","7025.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1731,1 
"24031","7025.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",885,1 
"24031","7025.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",875,1 
"24031","7025.03","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2254,1 
"24031","7026.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1310,1 
"24031","7026.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",997,1 
"24031","7026.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2462,1 
"24031","7026.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",979,1 
"24031","7026.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1207,1 
"24031","7026.04","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1249,1 
"24031","7026.04","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1572,1 
"24031","7027.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2834,1 
"24031","7027.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1034,1 
"24031","7027.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1096,1 
"24031","7027.00","5","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2416,1 
"24031","7028.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1284,1 
"24031","7028.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2146,1 
"24031","7028.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",620,1 
"24031","7028.00","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1214,1 
"24031","7029.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",879,1 
"24031","7029.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1547,1 
"24031","7029.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1020,1 
"24031","7029.00","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1359,1 
"24031","7029.00","5","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",634,1 
"24031","7030.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",817,1 
"24031","7030.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1012,1 
"24031","7031.00","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1314,1 
"24031","7031.00","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",884,1 
"24031","7031.00","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1327,1 
"24031","7031.00","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",956,1 
"24031","7032.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2801,1 
"24031","7032.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1709,1 
"24031","7032.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1364,1 
"24031","7032.01","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1672,1 
"24031","7032.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1666,1 
"24031","7032.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1641,1 
"24031","7032.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2473,1 
"24031","7032.06","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1931,1 
"24031","7032.06","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",749,1 
"24031","7032.06","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1271,1 
"24031","7032.07","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2130,1 
"24031","7032.07","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2282,1 
"24031","7032.07","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1494,1 
"24031","7032.08","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1642,1 
"24031","7032.08","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1426,1 
"24031","7032.08","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1080,1 
"24031","7032.08","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1277,1 
"24031","7032.09","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2144,1 
"24031","7032.09","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2821,1 
"24031","7032.09","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1653,1 
"24031","7032.10","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2558,1 
"24031","7032.10","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1202,1 
"24031","7032.13","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1917,1 
"24031","7032.13","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2650,1 
"24031","7032.13","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1754,1 
"24031","7032.14","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2287,1 
"24031","7032.14","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2025,1 
"24031","7032.14","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",3033,1 
"24031","7032.15","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2039,1 
"24031","7032.15","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1318,1 
"24031","7032.16","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2165,1 
"24031","7032.16","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",653,1 
"24031","7032.16","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1071,1 
"24031","7032.18","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1215,1 
"24031","7032.18","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",748,1 
"24031","7032.19","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1248,1 
"24031","7032.19","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",885,1 
"24031","7032.19","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1230,1 
"24031","7032.20","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1021,1 
"24031","7032.20","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2866,1 
"24031","7032.20","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1168,1 
"24031","7032.21","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1021,1 
"24031","7032.21","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1754,1 
"24031","7032.21","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1919,1 
"24031","7032.22","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2953,1 
"24031","7032.22","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1784,1 
"24031","7032.23","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2055,1 
"24031","7032.23","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",4365,1 
"24031","7033.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1584,1 
"24031","7033.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",890,1 
"24031","7033.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1299,1 
"24031","7033.01","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1291,1 
"24031","7033.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1960,1 
"24031","7033.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1104,1 
"24031","7033.02","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1382,1 
"24031","7034.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2238,1 
"24031","7034.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1255,1 
"24031","7034.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1195,1 
"24031","7034.01","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1183,1 
"24031","7034.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1490,1 
"24031","7034.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2545,1 
"24031","7034.03","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1662,1 
"24031","7034.03","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1122,1 
"24031","7034.03","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1186,1 
"24031","7034.04","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1047,1 
"24031","7034.04","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2071,1 
"24031","7035.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1773,1 
"24031","7035.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2220,1 
"24031","7035.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1156,1 
"24031","7035.01","4","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1545,1 
"24031","7035.02","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1929,1 
"24031","7035.02","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1179,1 
"24031","7036.01","1","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2162,1 
"24031","7036.01","2","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1539,1 
"24031","7036.01","3","47900","Montgomery MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1049,1 
